"AREA","PERIMETER","MAJOR_AXIS","MINOR_AXIS","ECCENTRICITY","EQDIASQ","SOLIDITY","CONVEX_AREA","ASPECT_RATIO","ROUNDNESS","CLASS"
7993,354.239,142.6707,72.1983,0.8625,100.8811,0.9692,8247,1.9761,0.8004,1
6607,310.647,125.5884,67.514,0.8432,91.7186,0.9835,6718,1.8602,0.8604,1
8263,353.724,145.1768,73.3046,0.8632,102.5708,0.9778,8451,1.9805,0.8299,1
7951,355.42,137.8539,75.8374,0.8351,100.6157,0.9552,8324,1.8178,0.7909,1
7751,340.533,138.9092,71.5032,0.8573,99.3422,0.9833,7883,1.9427,0.8399,1
7635,346.928,142.1687,69.2004,0.8735,98.5961,0.9698,7873,2.0545,0.7972,1
8418,351.864,143.8394,74.798,0.8542,103.5284,0.9857,8540,1.923,0.8544,1
8107,356.415,145.3582,71.9059,0.8691,101.598,0.9791,8280,2.0215,0.802,1
7942,356.076,142.9698,72.2639,0.8629,100.5588,0.9668,8215,1.9784,0.7871,1
7747,349.063,143.147,69.2233,0.8753,99.3166,0.98,7905,2.0679,0.799,1
7241,343.803,134.5518,70.5981,0.8513,96.0184,0.9583,7556,1.9059,0.7698,1
7316,344.391,141.3555,67.0597,0.8803,96.5144,0.9696,7545,2.1079,0.7751,1
8504,362.129,143.6208,76.7649,0.8452,104.0559,0.9696,8771,1.8709,0.8149,1
7677,348.083,140.0161,70.6545,0.8633,98.8669,0.969,7923,1.9817,0.7962,1
6595,327.714,139.5874,60.5366,0.9011,91.6352,0.9805,6726,2.3058,0.7717,1
8125,355.183,147.8938,70.669,0.8784,101.7107,0.9846,8252,2.0928,0.8093,1
8875,368.23,149.7439,76.0042,0.8616,106.3015,0.9807,9050,1.9702,0.8225,1
8047,349.524,143.8123,71.9616,0.8658,101.2213,0.9822,8193,1.9985,0.8277,1
6467,323.67,132.259,63.8716,0.8757,90.7416,0.9629,6716,2.0707,0.7757,1
7596,329.277,133.6933,72.6868,0.8393,98.3439,0.988,7688,1.8393,0.8804,1
7830,357.453,145.7108,70.0752,0.8768,99.8472,0.966,8106,2.0793,0.7701,1
7777,348.515,139.2715,72.0524,0.8558,99.5087,0.9793,7941,1.9329,0.8046,1
6488,314.599,130.1739,64.4375,0.8689,90.8888,0.9827,6602,2.0202,0.8238,1
7503,340.823,137.4338,70.4597,0.8586,97.74,0.9686,7746,1.9505,0.8117,1
8179,358.745,143.4049,74.0465,0.8564,102.0482,0.9636,8488,1.9367,0.7986,1
6379,304.03,118.3494,69.6548,0.8085,90.1221,0.9853,6474,1.6991,0.8672,1
7473,350.972,147.125,65.5032,0.8954,97.5444,0.9713,7694,2.2461,0.7624,1
7873,355.546,147.0313,68.9411,0.8833,100.121,0.98,8034,2.1327,0.7826,1
6255,314.101,133.8342,59.8976,0.8943,89.2419,0.9855,6347,2.2344,0.7967,1
6801,325.648,133.9734,65.7749,0.8712,93.0554,0.9786,6950,2.0368,0.8059,1
7512,341.047,133.124,73.2019,0.8352,97.7986,0.9744,7709,1.8186,0.8116,1
7408,339.011,133.4283,72.1707,0.8411,97.1193,0.9637,7687,1.8488,0.81,1
7256,335.127,133.1866,70.8565,0.8467,96.1178,0.9791,7411,1.8797,0.8119,1
7015,329.041,135.1266,66.9035,0.8688,94.5081,0.9744,7199,2.0197,0.8142,1
7211,333.901,135.7191,68.4046,0.8637,95.8193,0.9772,7379,1.9841,0.8128,1
6559,320.067,134.9741,62.3678,0.8868,91.3848,0.9788,6701,2.1642,0.8046,1
7123,328.375,128.2621,71.3469,0.831,95.2328,0.9734,7318,1.7977,0.8301,1
7828,353.436,144.9551,69.7069,0.8768,99.8345,0.9721,8053,2.0795,0.7875,1
7523,344.032,137.8338,70.6486,0.8586,97.8702,0.9597,7839,1.951,0.7987,1
7304,338.717,137.3966,68.759,0.8658,96.4352,0.973,7507,1.9982,0.8,1
8414,371.041,154.9799,70.0473,0.892,103.5038,0.9763,8618,2.2125,0.768,1
7419,343.81,138.9863,69.5727,0.8657,97.1914,0.96,7728,1.9977,0.7887,1
7624,343.29,136.4819,72.136,0.8489,98.525,0.9734,7832,1.892,0.813,1
7370,344.775,145.7664,64.9571,0.8952,96.8699,0.9829,7498,2.244,0.7791,1
8604,374.25,156.8417,70.4807,0.8933,104.6659,0.9761,8815,2.2253,0.7719,1
7761,352.293,143.1663,70.3544,0.8709,99.4063,0.9617,8070,2.0349,0.7858,1
7881,341.402,134.2094,75.6394,0.8261,100.1719,0.9766,8070,1.7743,0.8497,1
6055,295.007,114.7456,67.7882,0.8068,87.8036,0.9765,6201,1.6927,0.8743,1
7881,351.369,140.6469,72.9654,0.8549,100.1719,0.9704,8121,1.9276,0.8022,1
6425,310.579,125.9622,65.5619,0.8539,90.4465,0.98,6556,1.9213,0.837,1
9197,375.665,152.1044,77.5296,0.8603,108.2127,0.9776,9408,1.9619,0.8189,1
7354,328.775,132.9554,70.6024,0.8474,96.7647,0.9843,7471,1.8832,0.8549,1
8226,355.208,145.5029,73.4947,0.8631,102.3409,0.9827,8371,1.9798,0.8193,1
7959,355.958,142.1435,72.1938,0.8614,100.6664,0.9707,8199,1.9689,0.7894,1
7405,336.177,134.2005,71.4846,0.8463,97.0996,0.9717,7621,1.8773,0.8234,1
7659,340.989,137.3196,71.6934,0.8529,98.7509,0.9787,7826,1.9154,0.8278,1
5521,289.299,120.3754,58.7641,0.8727,83.8424,0.9836,5613,2.0485,0.829,1
7341,336.731,142.107,66.2907,0.8845,96.6791,0.9855,7449,2.1437,0.8136,1
8945,368.654,148.3693,77.3769,0.8532,106.7199,0.9743,9181,1.9175,0.8271,1
8289,356.411,143.424,74.3797,0.855,102.7321,0.9754,8498,1.9283,0.82,1
7977,351.798,145.9241,70.0823,0.8771,100.7801,0.9806,8135,2.0822,0.81,1
7715,352.875,145.1753,68.5682,0.8814,99.1113,0.9691,7961,2.1172,0.7786,1
7412,332.851,134.6048,70.8207,0.8504,97.1455,0.9809,7556,1.9006,0.8407,1
7534,336.985,136.535,71.0217,0.8541,97.9417,0.983,7664,1.9224,0.8337,1
7509,339.939,130.6251,73.9823,0.8242,97.7791,0.97,7741,1.7656,0.8166,1
7900,350.459,141.0589,72.4081,0.8582,100.2925,0.9664,8175,1.9481,0.8083,1
7106,335.157,133.9731,68.7654,0.8582,95.1191,0.9737,7298,1.9483,0.7949,1
7378,335.012,137.8926,68.7324,0.8669,96.9224,0.9872,7474,2.0062,0.8261,1
6762,328.236,137.7272,62.8038,0.89,92.7882,0.9809,6894,2.193,0.7887,1
8491,359.126,141.1702,77.7521,0.8347,103.9763,0.9708,8746,1.8156,0.8273,1
8931,366.361,146.0966,79.0718,0.8409,106.6363,0.9782,9130,1.8476,0.8362,1
7273,338.052,137.8755,68.0093,0.8699,96.2303,0.97,7498,2.0273,0.7998,1
8625,375.625,157.9701,70.5129,0.8948,104.7936,0.9776,8823,2.2403,0.7682,1
7633,330.419,129.7591,75.5844,0.8128,98.5832,0.9858,7743,1.7167,0.8786,1
7691,347.463,143.163,68.975,0.8763,98.957,0.9731,7904,2.0756,0.8005,1
8050,355.337,147.3419,70.277,0.8789,101.2402,0.9813,8203,2.0966,0.8012,1
8266,353.005,144.792,73.1767,0.8629,102.5895,0.9849,8393,1.9787,0.8336,1
7365,333.53,132.506,72.4776,0.8371,96.837,0.973,7569,1.8282,0.832,1
7849,344.586,138.5671,72.8853,0.8505,99.9683,0.9719,8076,1.9012,0.8307,1
8466,363.239,147.5274,74.1556,0.8645,103.8232,0.9714,8715,1.9894,0.8063,1
8717,359.323,145.7417,76.8044,0.8499,105.351,0.9837,8861,1.8976,0.8484,1
6732,313.253,116.0757,75.6799,0.7582,92.5821,0.9723,6924,1.5338,0.8621,1
7475,338.425,135.3491,71.7,0.8482,97.5575,0.9723,7688,1.8877,0.8202,1
8330,357.007,140.5534,76.9491,0.8368,102.9858,0.9766,8530,1.8266,0.8213,1
7276,333.249,133.125,70.2802,0.8493,96.2501,0.9794,7429,1.8942,0.8233,1
7337,329.542,133.9471,70.3104,0.8512,96.6528,0.9859,7442,1.9051,0.849,1
7268,329.318,130.8884,72.1633,0.8343,96.1972,0.9806,7412,1.8138,0.8422,1
7701,339.549,136.3783,72.3991,0.8475,99.0213,0.9805,7854,1.8837,0.8394,1
8563,359.573,142.627,77.1923,0.8409,104.4162,0.9783,8753,1.8477,0.8323,1
8186,355.141,143.8288,73.6526,0.8589,102.0918,0.9774,8375,1.9528,0.8156,1
7706,344.885,137.738,72.4739,0.8504,99.0534,0.9797,7866,1.9005,0.8141,1
8394,358.959,142.6381,75.8907,0.8467,103.3807,0.9713,8642,1.8795,0.8186,1
8272,363.906,144.4446,74.2956,0.8576,102.6267,0.9707,8522,1.9442,0.7849,1
8290,357.962,146.0963,73.0313,0.8661,102.7383,0.977,8485,2.0005,0.813,1
6899,329.139,137.6278,64.5968,0.883,93.7234,0.9828,7020,2.1306,0.8003,1
8436,362.377,144.4834,75.6844,0.8518,103.639,0.9616,8773,1.909,0.8073,1
7636,338.514,139.8886,69.7475,0.8668,98.6025,0.9838,7762,2.0056,0.8374,1
8060,348.82,145.0171,71.2399,0.871,101.3031,0.988,8158,2.0356,0.8324,1
7550,332.039,128.1869,75.9182,0.8058,98.0457,0.9781,7719,1.6885,0.8606,1
7461,340.883,134.9417,71.6395,0.8474,97.4661,0.9553,7810,1.8836,0.8069,1
7739,342.33,138.2016,72.0637,0.8533,99.2653,0.9814,7886,1.9178,0.8299,1
8078,355.973,146.8902,71.047,0.8752,101.4161,0.9834,8214,2.0675,0.8011,1
8039,346.78,140.4638,73.468,0.8523,101.171,0.9857,8156,1.9119,0.84,1
6281,306.99,125.2698,64.3812,0.8578,89.4272,0.9813,6401,1.9458,0.8375,1
8031,356.249,143.5423,72.2825,0.864,101.1207,0.9784,8208,1.9858,0.7952,1
6808,323.256,130.8491,67.3165,0.8575,93.1032,0.9738,6991,1.9438,0.8187,1
5901,306.443,127.5972,59.6088,0.8842,86.6798,0.9773,6038,2.1406,0.7897,1
7968,352.293,146.0428,70.1136,0.8772,100.7233,0.9839,8098,2.0829,0.8068,1
7734,344.742,142.1979,69.8994,0.8708,99.2332,0.979,7900,2.0343,0.8178,1
7505,345.52,140.4106,69.4125,0.8693,97.7531,0.9671,7760,2.0228,0.79,1
6612,325.241,133.0478,63.939,0.877,91.7533,0.9772,6766,2.0809,0.7855,1
8444,359.947,145.0389,75.2493,0.8549,103.6882,0.974,8669,1.9274,0.819,1
7572,347.166,137.6794,71.6277,0.854,98.1884,0.9648,7848,1.9222,0.7895,1
7988,345.38,141.2566,72.3658,0.8588,100.8496,0.9842,8116,1.952,0.8415,1
8851,368.892,148.9476,76.5278,0.8579,106.1576,0.9759,9070,1.9463,0.8173,1
6911,325.507,131.2833,68.0606,0.8551,93.8049,0.9672,7145,1.9289,0.8197,1
6767,310.33,119.3394,73.3019,0.7891,92.8225,0.9782,6918,1.6281,0.883,1
5724,297.867,122.6004,60.1111,0.8716,85.3699,0.9793,5845,2.0396,0.8107,1
7371,341.546,135.8691,70.5909,0.8544,96.8765,0.9618,7664,1.9247,0.794,1
8887,367.858,152.8356,74.4013,0.8735,106.3733,0.9861,9012,2.0542,0.8253,1
7251,329.583,131.634,70.9172,0.8425,96.0846,0.9751,7436,1.8562,0.8388,1
5720,290.749,113.8772,65.069,0.8207,85.3401,0.972,5885,1.7501,0.8503,1
6592,320.164,128.9719,65.9327,0.8595,91.6144,0.9714,6786,1.9561,0.8081,1
7700,354.842,141.3471,70.6347,0.8662,99.0149,0.9673,7960,2.0011,0.7685,1
8440,363.134,146.7813,73.9502,0.8638,103.6636,0.9781,8629,1.9849,0.8043,1
7507,336.257,134.4099,72.1129,0.8439,97.7661,0.9713,7729,1.8639,0.8343,1
7120,346.356,149.0221,61.1292,0.912,95.2127,0.9803,7263,2.4378,0.7458,1
7841,346.117,140.2499,71.8896,0.8586,99.9173,0.9827,7979,1.9509,0.8225,1
7321,335.695,133.959,70.3616,0.8509,96.5473,0.9708,7541,1.9039,0.8164,1
7618,341.189,141.2588,69.0841,0.8722,98.4862,0.9858,7728,2.0447,0.8224,1
7427,338.574,140.4584,68.0743,0.8747,97.2438,0.9787,7589,2.0633,0.8142,1
7188,335.101,134.2936,68.5848,0.8598,95.6663,0.9768,7359,1.9581,0.8044,1
7395,338.979,138.5958,68.7149,0.8684,97.034,0.9742,7591,2.017,0.8087,1
8135,351.93,139.1919,75.6265,0.8395,101.7733,0.9644,8435,1.8405,0.8254,1
6584,313.376,125.0264,68.0604,0.8388,91.5588,0.9799,6719,1.837,0.8425,1
7222,331.132,133.7269,69.3535,0.855,95.8923,0.9798,7371,1.9282,0.8277,1
6979,330.214,130.33,69.5576,0.8457,94.2653,0.9613,7260,1.8737,0.8043,1
8611,365.387,143.6772,77.5393,0.8419,104.7085,0.9738,8843,1.853,0.8105,1
7621,339.553,139.9494,69.6829,0.8672,98.5056,0.9842,7743,2.0084,0.8306,1
7594,341.99,137.8681,71.0537,0.857,98.331,0.9743,7794,1.9403,0.8159,1
7269,335.529,140.3075,66.5695,0.8803,96.2038,0.9827,7397,2.1077,0.8114,1
8358,355.865,141.636,76.465,0.8417,103.1588,0.9778,8548,1.8523,0.8294,1
7700,341.458,136.1343,73.1464,0.8434,99.0149,0.9808,7851,1.8611,0.8299,1
7338,334.107,135.4521,69.4376,0.8586,96.6594,0.978,7503,1.9507,0.8261,1
7096,337.15,140.9859,65.0991,0.887,95.0521,0.9807,7236,2.1657,0.7845,1
8328,360.292,143.9485,74.9946,0.8536,102.9735,0.9663,8618,1.9195,0.8062,1
8292,360.185,146.4815,72.9341,0.8672,102.7507,0.9781,8478,2.0084,0.8032,1
8301,352.905,140.9032,75.9333,0.8424,102.8064,0.9813,8459,1.8556,0.8376,1
8782,372.472,149.8844,75.9578,0.8621,105.743,0.9614,9135,1.9733,0.7955,1
7785,349.085,139.3844,72.3139,0.8549,99.5599,0.9658,8061,1.9275,0.8028,1
7504,332.296,132.1021,72.9853,0.8335,97.7466,0.9813,7647,1.81,0.854,1
7398,334.189,137.686,68.8208,0.8661,97.0537,0.9833,7524,2.0006,0.8324,1
7236,332.561,135.8248,68.6003,0.8631,95.9852,0.978,7399,1.9799,0.8222,1
8299,362.399,144.0342,75.122,0.8532,102.794,0.9612,8634,1.9173,0.7941,1
8238,358.801,147.5315,72.0865,0.8725,102.4156,0.975,8449,2.0466,0.8041,1
8387,357.578,147.844,72.8037,0.8703,103.3376,0.9838,8525,2.0307,0.8243,1
8252,353.414,141.7742,74.9819,0.8487,102.5025,0.9858,8371,1.8908,0.8302,1
7925,342.174,135.246,75.5822,0.8293,100.4511,0.9858,8039,1.7894,0.8506,1
7532,341.013,139.4332,69.4218,0.8672,97.9287,0.9823,7668,2.0085,0.8139,1
8295,353.27,141.1416,76.0146,0.8426,102.7693,0.9766,8494,1.8568,0.8352,1
7796,348.679,144.2144,69.3079,0.8769,99.6302,0.9799,7956,2.0808,0.8058,1
8046,349.076,142.0625,72.6082,0.8595,101.215,0.9813,8199,1.9566,0.8298,1
8304,357.878,144.1049,74.143,0.8575,102.825,0.979,8482,1.9436,0.8148,1
7168,333.024,133.3806,69.9599,0.8514,95.5331,0.9746,7355,1.9065,0.8122,1
7660,346.699,140.74,70.4189,0.8658,98.7574,0.9738,7866,1.9986,0.8008,1
7921,343.419,138.2171,73.5131,0.8468,100.4257,0.9807,8077,1.8802,0.844,1
8200,352.617,140.0204,75.4219,0.8425,102.1791,0.9799,8368,1.8565,0.8287,1
7788,342.32,138.3514,72.4567,0.8519,99.5791,0.9811,7938,1.9094,0.8352,1
6020,312.586,129.7651,60.8831,0.8831,87.5494,0.979,6149,2.1314,0.7742,1
6593,316.55,128.2227,66.3111,0.8559,91.6213,0.977,6748,1.9337,0.8268,1
7774,344.397,139.6233,71.4448,0.8592,99.4895,0.9841,7900,1.9543,0.8236,1
8644,364.984,146.6421,76.584,0.8528,104.9089,0.9771,8847,1.9148,0.8154,1
8410,360.062,147.4631,73.5317,0.8668,103.4792,0.9804,8578,2.0054,0.8152,1
8279,353.543,139.6957,76.7224,0.8357,102.6701,0.9762,8481,1.8208,0.8323,1
8189,361.435,151.1674,69.7463,0.8872,102.1105,0.9815,8343,2.1674,0.7877,1
8638,368.519,146.0406,76.6972,0.851,104.8725,0.9549,9046,1.9041,0.7993,1
7947,344.645,136.9662,74.8519,0.8375,100.5904,0.9719,8177,1.8298,0.8408,1
7520,342.864,138.141,70.4438,0.8602,97.8507,0.9825,7654,1.961,0.8039,1
8325,357.1,147.3487,72.4914,0.8706,102.9549,0.9821,8477,2.0326,0.8204,1
8391,355.296,142.343,75.9204,0.8459,103.3622,0.975,8606,1.8749,0.8353,1
7414,328.64,131.6754,72.1516,0.8365,97.1586,0.9846,7530,1.825,0.8626,1
8811,366.959,147.6738,77.0114,0.8533,105.9175,0.9765,9023,1.9176,0.8222,1
6247,309.734,128.5384,62.6707,0.8731,89.1848,0.9833,6353,2.051,0.8183,1
7843,338.599,133.4669,75.2225,0.826,99.9301,0.9837,7973,1.7743,0.8596,1
7760,341.04,139.0239,71.6566,0.8569,99.3999,0.9849,7879,1.9401,0.8384,1
7789,346.147,143.9193,69.5267,0.8756,99.5855,0.9862,7898,2.07,0.8169,1
7148,328.193,129.9401,70.7999,0.8385,95.3998,0.9697,7371,1.8353,0.8339,1
8804,364.656,144.1191,78.7285,0.8376,105.8754,0.9779,9003,1.8306,0.832,1
6821,330.071,136.1175,65.1957,0.8778,93.1921,0.9728,7012,2.0878,0.7868,1
7644,350.859,145.1085,68.7216,0.8807,98.6542,0.9854,7757,2.1115,0.7803,1
6552,312.737,124.1792,67.9749,0.8369,91.336,0.9753,6718,1.8268,0.8418,1
6933,328.584,133.88,67.0675,0.8655,93.9541,0.9769,7097,1.9962,0.8069,1
8373,357.075,141.8576,75.8804,0.8449,103.2513,0.975,8588,1.8695,0.8252,1
7864,349.674,143.8695,70.215,0.8728,100.0638,0.9784,8038,2.049,0.8082,1
6746,319.605,128.4497,68.1356,0.8477,92.6783,0.9808,6878,1.8852,0.8299,1
7083,322.688,128.2163,71.6333,0.8294,94.965,0.9877,7171,1.7899,0.8548,1
7423,338.953,132.5858,72.3017,0.8382,97.2176,0.9667,7679,1.8338,0.8119,1
8379,356.948,146.191,73.431,0.8647,103.2883,0.9807,8544,1.9909,0.8264,1
7480,328.818,133.607,71.8256,0.8432,97.5901,0.9909,7549,1.8602,0.8694,1
7575,334.082,135.1516,71.7284,0.8475,98.2079,0.9847,7693,1.8842,0.8529,1
8420,362.682,147.3263,73.5446,0.8665,103.5407,0.9727,8656,2.0032,0.8044,1
6571,314.086,125.4639,67.2021,0.8445,91.4683,0.9812,6697,1.867,0.837,1
7319,332.555,131.8368,71.3418,0.8409,96.5341,0.976,7499,1.848,0.8316,1
7679,342.179,137.9521,72.0122,0.8529,98.8798,0.9817,7822,1.9157,0.8242,1
8681,369.042,147.251,76.2702,0.8554,105.1332,0.9682,8966,1.9306,0.801,1
7417,337.291,133.3914,72.1128,0.8413,97.1783,0.9757,7602,1.8498,0.8193,1
7998,351.061,147.379,69.4362,0.8821,100.9127,0.985,8120,2.1225,0.8155,1
8124,357.356,142.5437,74.106,0.8542,101.7045,0.9677,8395,1.9235,0.7994,1
7445,348.986,147.4054,64.8627,0.898,97.3615,0.9781,7612,2.2726,0.7682,1
8501,366.75,147.1889,74.7159,0.8616,104.0375,0.9723,8743,1.97,0.7942,1
5472,288.497,118.9408,59.1253,0.8677,83.4696,0.9733,5622,2.0117,0.8262,1
7332,334.826,137.9621,68.2111,0.8692,96.6198,0.9821,7466,2.0226,0.8219,1
5698,305.295,132.2833,55.0375,0.9093,85.1758,0.9804,5812,2.4035,0.7682,1
7477,341.36,135.8809,70.9696,0.8528,97.5705,0.9762,7659,1.9146,0.8063,1
7142,325.035,130.0121,70.6326,0.8396,95.3597,0.9769,7311,1.8407,0.8495,1
7358,323.86,128.7104,73.4284,0.8213,96.791,0.9826,7488,1.7529,0.8816,1
6751,315.061,123.4279,71.0228,0.8179,92.7127,0.9722,6944,1.7379,0.8547,1
7744,341.591,136.5202,73.2043,0.8441,99.2974,0.9731,7958,1.8649,0.834,1
7962,352.26,142.1022,72.3059,0.8609,100.6853,0.9673,8231,1.9653,0.8063,1
7667,339.855,136.469,72.3215,0.848,98.8025,0.9798,7825,1.887,0.8342,1
6719,323.564,134.6879,63.9434,0.8801,92.4927,0.9797,6858,2.1064,0.8065,1
8080,353.866,144.1109,72.2717,0.8652,101.4287,0.98,8245,1.994,0.8109,1
7637,343.636,136.0887,72.6408,0.8456,98.609,0.9729,7850,1.8734,0.8127,1
7936,346.532,141.4264,72.0648,0.8604,100.5208,0.9814,8086,1.9625,0.8305,1
6656,321.132,130.011,66.2276,0.8605,92.058,0.9676,6879,1.9631,0.8111,1
7375,332.438,133.6027,70.7738,0.8482,96.9027,0.9811,7517,1.8877,0.8386,1
7328,333.743,135.6534,69.4841,0.8589,96.5935,0.9778,7494,1.9523,0.8267,1
8375,355.22,141.1913,76.5524,0.8403,103.2636,0.9723,8614,1.8444,0.8341,1
7962,343.403,139.4706,73.2583,0.8509,100.6853,0.9842,8090,1.9038,0.8484,1
7734,337.336,130.7034,76.3005,0.8119,99.2332,0.9812,7882,1.713,0.8541,1
6022,292.327,113.4472,67.8995,0.8011,87.564,0.9797,6147,1.6708,0.8855,1
7835,336.463,131.6834,76.2129,0.8155,99.8791,0.9853,7952,1.7278,0.8697,1
5685,312.696,135.4194,53.932,0.9173,85.0786,0.9706,5857,2.5109,0.7306,1
8050,349.798,140.7371,73.5939,0.8524,101.2402,0.9753,8254,1.9123,0.8267,1
7614,334.199,132.082,74.1432,0.8276,98.4604,0.9779,7786,1.7814,0.8567,1
8660,367.179,152.998,72.6682,0.88,105.006,0.9832,8808,2.1054,0.8072,1
7915,354.635,148.4602,68.2122,0.8882,100.3877,0.9818,8062,2.1764,0.7909,1
8408,361.167,147.9839,73.1147,0.8694,103.4669,0.9796,8583,2.024,0.81,1
7602,335.324,133.8757,73.0519,0.838,98.3828,0.9727,7815,1.8326,0.8496,1
7277,329.039,131.3138,71.2152,0.8402,96.2568,0.9823,7408,1.8439,0.8446,1
7171,329.343,133.3464,69.2402,0.8546,95.5531,0.9813,7308,1.9259,0.8308,1
7425,339.989,137.4895,69.6192,0.8623,97.2307,0.9749,7616,1.9749,0.8072,1
7988,352.271,143.0827,72.0433,0.864,100.8496,0.978,8168,1.9861,0.8089,1
7361,338.656,137.1989,69.3297,0.8629,96.8107,0.9674,7609,1.9789,0.8065,1
7181,331.924,135.6206,68.2169,0.8643,95.6197,0.9782,7341,1.9881,0.8191,1
6980,338.688,141.0313,64.3216,0.8899,94.272,0.9726,7177,2.1926,0.7647,1
8235,353.224,141.4512,75.3182,0.8465,102.3969,0.9829,8378,1.878,0.8294,1
6618,314.452,126.0877,67.4826,0.8447,91.7949,0.9845,6722,1.8684,0.8411,1
8748,360.987,143.5078,78.7791,0.8359,105.5381,0.9793,8933,1.8216,0.8436,1
7626,345.152,141.8462,68.8865,0.8742,98.5379,0.9781,7797,2.0591,0.8044,1
8267,357.388,143.5907,74.2074,0.8561,102.5957,0.9667,8552,1.935,0.8134,1
8304,350.681,137.59,77.8221,0.8247,102.825,0.9807,8467,1.768,0.8485,1
8840,370.744,149.8851,75.6366,0.8633,106.0916,0.9766,9052,1.9816,0.8082,1
6425,311.472,126.735,65.5647,0.8558,90.4465,0.9833,6534,1.933,0.8322,1
7934,353.659,140.3239,72.9338,0.8543,100.5081,0.9665,8209,1.924,0.7971,1
6693,312.276,127.4715,67.1047,0.8502,92.3136,0.9847,6797,1.8996,0.8625,1
5926,313.75,136.1773,55.8129,0.9122,86.8632,0.9785,6056,2.4399,0.7565,1
7962,353.361,146.0344,70.2917,0.8765,100.6853,0.9822,8106,2.0775,0.8013,1
7900,344.976,140.5215,72.2196,0.8578,100.2925,0.9816,8048,1.9458,0.8342,1
7621,340.599,139.2693,70.1585,0.8638,98.5056,0.9813,7766,1.9851,0.8255,1
7403,339.847,135.3397,70.8535,0.852,97.0865,0.9581,7727,1.9101,0.8055,1
8532,367.543,152.0592,72.1528,0.8803,104.2271,0.9801,8705,2.1075,0.7937,1
8363,363.501,145.1618,74.5936,0.8579,103.1896,0.9573,8736,1.946,0.7954,1
7107,318.145,125.053,73.2581,0.8104,95.1258,0.9827,7232,1.707,0.8824,1
8626,361.175,149.0739,74.0104,0.8681,104.7996,0.9806,8797,2.0142,0.831,1
7605,336.078,133.8763,73.1189,0.8377,98.4022,0.9794,7765,1.8309,0.8461,1
8449,360.334,143.801,75.8153,0.8497,103.7189,0.9761,8656,1.8967,0.8177,1
6099,303.889,123.9448,63.0247,0.8611,88.122,0.9821,6210,1.9666,0.8299,1
7204,338.175,135.5484,69.2262,0.8598,95.7727,0.9595,7508,1.9581,0.7916,1
7057,329.84,133.2633,68.384,0.8583,94.7906,0.9766,7226,1.9488,0.8151,1
6667,325.415,134.6835,63.6508,0.8813,92.1341,0.9806,6799,2.116,0.7912,1
7199,323.148,130.4382,70.8547,0.8396,95.7395,0.9851,7308,1.8409,0.8663,1
7628,346.946,140.4376,70.3544,0.8655,98.5509,0.969,7872,1.9961,0.7963,1
7578,342.228,140.6896,69.5178,0.8694,98.2273,0.9782,7747,2.0238,0.8131,1
8200,352.982,139.1773,76.2777,0.8364,102.1791,0.964,8506,1.8246,0.827,1
8062,354.413,148.1774,69.801,0.8821,101.3156,0.9828,8203,2.1229,0.8066,1
6721,318.294,125.6646,69.2759,0.8343,92.5064,0.9732,6906,1.814,0.8337,1
7870,346.514,138.0539,73.3994,0.847,100.1019,0.9781,8046,1.8809,0.8237,1
8561,356.72,142.8765,76.7426,0.8435,104.404,0.9864,8679,1.8618,0.8454,1
8251,355.981,141.3077,75.6372,0.8447,102.4963,0.9679,8525,1.8682,0.8182,1
8213,345.561,135.7973,77.5742,0.8208,102.26,0.9841,8346,1.7505,0.8643,1
8391,358.678,140.8582,77.0971,0.8369,103.3622,0.9728,8626,1.827,0.8196,1
6920,318.602,126.2427,70.453,0.8298,93.866,0.9827,7042,1.7919,0.8567,1
7964,343.651,138.2777,74.2187,0.8437,100.698,0.9852,8084,1.8631,0.8474,1
7121,332.793,136.382,66.7941,0.8719,95.2194,0.9815,7255,2.0418,0.808,1
5733,295.452,118.701,62.5345,0.85,85.437,0.9782,5861,1.8982,0.8253,1
7783,345.032,139.0231,72.2268,0.8545,99.5471,0.9708,8017,1.9248,0.8216,1
7749,352.107,143.3627,70.1497,0.8721,99.3294,0.9672,8012,2.0437,0.7854,1
7155,333.636,137.6368,66.7429,0.8746,95.4465,0.9812,7292,2.0622,0.8077,1
7170,330.724,134.5927,68.6074,0.8603,95.5465,0.9731,7368,1.9618,0.8238,1
6789,318.728,123.0936,71.7021,0.8128,92.9732,0.9763,6954,1.7167,0.8398,1
8097,353.857,139.5791,75.3036,0.842,101.5353,0.9704,8344,1.8536,0.8126,1
7012,330.497,133.0553,68.3804,0.8578,94.4879,0.9797,7157,1.9458,0.8067,1
8070,347.91,141.9304,73.1128,0.8571,101.3659,0.9819,8219,1.9413,0.8378,1
8155,359.161,145.3803,72.3935,0.8672,101.8983,0.9791,8329,2.0082,0.7944,1
6829,325.23,137.3492,64.0257,0.8847,93.2467,0.9883,6910,2.1452,0.8113,1
6738,321.652,133.4499,64.7374,0.8745,92.6234,0.9802,6874,2.0614,0.8184,1
7866,348.182,140.8734,72.191,0.8587,100.0765,0.9738,8078,1.9514,0.8154,1
8052,359.248,147.2997,70.5113,0.878,101.2528,0.9743,8264,2.089,0.784,1
7286,335.646,135.7001,69.4123,0.8593,96.3163,0.9777,7452,1.955,0.8127,1
